text,label,source
wat so late still early mah  or we juz go 4 dinner lor  aiya i dunno,0,kaggle
oh    kay    on sat right,0,kaggle
i ll get there tomorrow and send it to you,0,kaggle
nothing lor    a bit bored too    then y dun u go home early 2 sleep today,0,kaggle
hey do you want anything to buy,0,kaggle
hi babe im at home now wanna do something  xx,0,kaggle
yes  princess  toledo,0,kaggle
talk to g and x about that,0,kaggle
splashmobile  choose from 1000s of gr8 tones each wk  this is a subscrition service with weekly tones costing 300p  u have one credit   kick back and enjoy,1,kaggle
u re welcome    caught u using broken english again,0,kaggle
it should take about  lt   gt  min,0,kaggle
you call him now ok i said call him,0,kaggle
jokin only lar        depends on which phone my father can get lor,0,kaggle
then ur sis how,0,kaggle
have a good trip  watch out for   remember when you get back we must decide about easter,0,kaggle
good afternoon  babe  how goes that day   any job prospects yet   i miss you  my love      sighs,0,kaggle
urgent  important information for 02 user  today is your lucky day  2 find out why   log onto http   www urawinner com there is a fantastic surprise awaiting you,1,kaggle
can you tell shola to please go to college of medicine and visit the academic department  tell the academic secretary what the current situation is and ask if she can transfer there  she should ask someone to check sagamu for the same thing and lautech  its vital she completes her medical education in nigeria  its less expensive much less expensive  unless she will be getting citizen rates in new zealand,0,kaggle
just do what ever is easier for you,0,kaggle
you aren t coming home between class  right  i need to work out and shower,0,kaggle
u in town alone,0,kaggle
what i mean is do they come chase you out when its over or is it stated you can watch as many movies as you want,0,kaggle
no way i m going back there,0,kaggle
am up to my eyes in philosophy,0,kaggle
yo  any way we could pick something up tonight,0,kaggle
good afternoon on this glorious anniversary day  my sweet j    i hope this finds you happy and content  my prey  i think of you and send a teasing kiss from across the sea coaxing images of fond souveniers     you cougar pen,0,kaggle
you d like that wouldn t you  jerk,0,kaggle
your bhim transaction of rs 500 to flipkart is successful,0,seed
transaction alert  rs 10000 debited from sbi account for jio payment,0,seed
omg it could snow here tonite,0,kaggle
the wine is flowing and i m i have nevering,0,kaggle
jesus armand really is trying to tell everybody he can find,0,kaggle
wat time ì_ wan today,0,kaggle
babe  u want me dont u baby  im nasty and have a thing 4 filthyguys  fancy a rude time with a sexy bitch  how about we go slo n hard  txt xxx slo 4msgs,1,kaggle
how much is torch in 9ja,0,kaggle
i know dat feelin had it with pete  wuld get with em   nuther place nuther time mayb,0,kaggle
it vl bcum more difficult,0,kaggle
also remember to get dobby s bowl from your car,0,kaggle
the message sent is askin for  lt   gt  dollars  shoul i pay  lt   gt  or  lt   gt,0,kaggle
no other valentines huh  the proof is on your fb page  ugh i m so glad i really didn t watch your rupaul show you tool,0,kaggle
daddy  shu shu is looking 4 u    u wan me 2 tell him u re not in singapore or wat,0,kaggle
cool  we will have fun practicing making babies,0,kaggle
gsoh  good with spam the ladies u could b a male gigolo  2 join the uk s fastest growing mens club reply oncall  mjzgroup  08714342399 2stop reply stop  msg å 1 50rcvd,1,kaggle
i m job profile seems like bpo,0,kaggle
yep get with the program  you re slacking,0,kaggle
o  guess they both got screwd,0,kaggle
where are the garage keys  they aren t on the bookshelf,0,kaggle
no worries  hope photo shoot went well  have a spiffing fun at workage,0,kaggle
also where s the piece,0,kaggle
i am in tirupur  call you da,0,kaggle
thats cool  i liked your photos  you are very sexy,0,kaggle
ard 4 lor,0,kaggle
i m done oredi,0,kaggle
hey gals   anyone of u going down to e driving centre tmr,0,kaggle
none nowhere ikno doesdiscount shitinnit,0,kaggle
ok then no need to tell me anything i am going to sleep good night,0,kaggle
i got another job  the one at the hospital doing data analysis or something  starts on monday  not sure when my thesis will got finished,0,kaggle
lol wtf random  btw is that your lunch break,0,kaggle
your hdfc account balance is rs 25000  transaction on 5 april,0,seed
meet you in corporation st outside gap  û_ you can see how my mind is working,0,kaggle
look at amy ure a beautiful  intelligent woman and i like u a lot  i know u donåõt like me like that so donåõt worry,0,kaggle
hey i booked the kb on sat already    what other lessons are we going for ah  keep your sat night free we need to meet and confirm our lodging,0,kaggle
u can call me now,0,kaggle
your icici credit card ending 6574 is blocked  verify at http   sbi kyc xyz,1,seed
congrats  nokia 3650 video camera phone is your call 09066382422 calls cost 150ppm ave call 3mins vary from mobiles 16  close 300603 post bcm4284 ldn wc1n3xx,1,kaggle
in xam hall boy asked girl tell me the starting term for dis answer i can den manage on my own after lot of hesitation n lookin around silently she said the  intha ponnungale ipaditan,0,kaggle
2 and half years i missed your friendship,0,kaggle
yeah there s quite a bit left  i ll swing by tomorrow when i get up,0,kaggle
surely result will offer,0,kaggle
dear customer your fd of rs 1000 matures on 5 april  visit branch to renew,0,seed
you could have seen me  i did t recognise you face,0,kaggle
dear icici customer your account is blocked  update kyc at http   paytm update info immediately,1,seed
i got arrested for possession at  i shit you not   lt time gt  pm,0,kaggle
argh my 3g is spotty  anyway the only thing i remember from the research we did was that province and sterling were the only problem free places we looked at,0,kaggle
hi its kate how is your evening  i hope i can see you tomorrow for a bit but i have to bloody babyjontet  txt back if u can     xxx,0,kaggle
aight sorry i take ten years to shower  what s the plan,0,kaggle
how s ur paper,0,kaggle
if you still havent collected the dough pls let me know so i can go to the place i sent it to get the control number,0,kaggle
k  wen ur free come to my home and also tel vikky i hav sent mail to him also   better come evening il be free today aftr 6pm,0,kaggle
mm umma ask vava also to come tell him can play later together,0,kaggle
dad says hurry the hell up,0,kaggle
as in different styles,0,kaggle
sorry  no  have got few things to do  may be in pub later,0,kaggle
thank u,0,kaggle
hi im having the most relaxing time ever  we have to get up at 7am every day  was the party good the other night  i get home tomorrow at 5ish,0,kaggle
depends on where u going lor,0,kaggle
yes i will be there  glad you made it,0,kaggle
a swt thought   nver get tired of doing little things 4 lovable persons     coz  somtimes those little things occupy d biggest part in their hearts   gud ni8,0,kaggle
from www applausestore com monthlysubscription 50p msg max6 month t csc web age16 2stop txt stop,1,kaggle
my battery is low babe,0,kaggle
k i did t see you   k  where are you now,0,kaggle
dear regret i cudnt pick call drove down frm ctla now at cochin home left mobile in car  ente style ishtamayoo happy bakrid,0,kaggle
oh    lk tt den we take e one tt ends at cine lor    dun wan yogasana oso can,0,kaggle
dont flatter yourself    tell that man of mine two pints of carlin in ten minutes please,0,kaggle
sorry  i guess whenever i can get a hold of my connections  maybe an hour or two  i ll text you,0,kaggle
how do you guys go to see movies on your side,0,kaggle
who u talking about,0,kaggle
when u love someone dont make them to love u as much as u do  but love them so much that they dont want to be loved by anyone except you    gud nit,0,kaggle
no problem with the renewal  i ll do it right away but i dont know his details,0,kaggle
you have a collect request of rs 500 from axis refund team  accept now,1,seed
si como no  listened2the plaid album quite gd the new air1 which is hilarious also boughtåóbraindanceåóa comp ofstuff on aphexåõs  abel,0,kaggle
i m going out to buy mum s present ar,0,kaggle
how come guoyang go n tell her  then u told her,0,kaggle
jay is snickering and tells me that x is totally fucking up the chords as we speak,0,kaggle
alright  see you in a bit,0,kaggle
awesome  be there in a minute,0,kaggle
doesn t g have class early tomorrow and thus shouldn t be trying to smoke at  lt   gt,0,kaggle
your icici account will be suspended in 4 hours  call 1800 xxx xxxx now,1,seed
your axis credit card ending 7988 is blocked  verify at http   paytm update info,1,seed
oh yeah clearly it s my fault,0,kaggle
ok but tell me half an hr b4 u come i need 2 prepare,0,kaggle
happy or sad   one thing about past is   its no more   good morning,0,kaggle
u sleeping now   or you going to take  haha   i got spys wat   me online checking n replying mails lor,0,kaggle
been up to ne thing interesting  did you have a good birthday  when are u wrking nxt  i started uni today,0,kaggle
i m in town now so i ll jus take mrt down later,0,kaggle
gonna let me know cos comes bak from holiday that day  is coming  don t4get2text me number,0,kaggle
see the forwarding message for proof,0,kaggle
horrible u eat macs eat until u forgot abt me already rite    u take so long 2 reply  i thk it s more toot than b4 so b prepared  now wat shall i eat,0,kaggle
havent stuck at orchard in my dad s car  going 4 dinner now  u leh  so r they free tonight,0,kaggle
hey so this sat are we going for the intro pilates only  or the kickboxing too,0,kaggle
and my man carlos is definitely coming by mu tonight  no excuses,0,kaggle
nokia phone is lovly,0,kaggle
dunno y u ask me,0,kaggle
dude just saw a parked car with its sunroof popped up  sux,0,kaggle
no problem  talk to you later,0,kaggle
the xmas story is peace   the xmas msg is love   the xmas miracle is jesus   hav a blessed month ahead  amp  wish u merry xmas,0,kaggle
i just got home babe  are you still awake,0,kaggle
it s cool  let me know before it kicks off around  lt   gt    i ll be out and about all day,0,kaggle
yesterday its with me only   now am going home,0,kaggle
tell your friends what you plan to do on valentines day    lt url gt,0,kaggle
